"date","season","hour","is.holiday","weekday","is.workingday","weathersit","temp","atemp","hum","windspeed","casual","registered"
"327","2011-01-15",1,2,0,6,0,2,6.56,9.85,0.59,6.0032,0,12
"328","2011-01-15",1,3,0,6,0,2,6.56,11.365,0.59,0,1,7
"329","2011-01-15",1,4,0,6,0,2,6.56,11.365,0.59,0,0,5
"330","2011-01-15",1,5,0,6,0,1,6.56,11.365,0.59,0,0,1
"331","2011-01-15",1,6,0,6,0,1,5.74,8.335,0.63,7.0015,1,2
"332","2011-01-15",1,7,0,6,0,1,5.74,10.605,0.63,0,1,9
"333","2011-01-15",1,8,0,6,0,1,5.74,7.575,0.63,8.9981,1,22
"334","2011-01-15",1,9,0,6,0,1,6.56,9.09,0.64,8.9981,2,31
"335","2011-01-15",1,10,0,6,0,1,7.38,9.85,0.59,11.0014,2,57
"336","2011-01-15",1,11,0,6,0,1,8.2,9.85,0.55,15.0013,18,54
"337","2011-01-15",1,12,0,6,0,1,9.84,11.365,0.48,15.0013,15,74
"338","2011-01-15",1,13,0,6,0,1,11.48,12.88,0.38,19.9995,21,80
"339","2011-01-15",1,14,0,6,0,1,12.3,14.395,0.39,19.0012,26,92
"340","2011-01-15",1,15,0,6,0,2,13.12,15.91,0.36,12.998,21,108
"341","2011-01-15",1,16,0,6,0,2,13.94,16.665,0.34,12.998,33,95
"342","2011-01-15",1,17,0,6,0,2,13.12,15.15,0.36,19.0012,29,54
"343","2011-01-15",1,18,0,6,0,2,12.3,14.395,0.45,16.9979,15,69
"344","2011-01-15",1,19,0,6,0,2,13.12,15.15,0.39,16.9979,14,60
"345","2011-01-15",1,20,0,6,0,2,13.12,15.15,0.39,16.9979,6,35
"346","2011-01-15",1,21,0,6,0,2,13.12,15.15,0.39,15.0013,6,51
"347","2011-01-15",1,22,0,6,0,2,12.3,15.91,0.42,7.0015,0,26
"348","2011-01-15",1,23,0,6,0,1,12.3,14.395,0.45,19.0012,5,39
"349","2011-01-16",1,0,0,0,0,1,10.66,15.15,0.56,0,6,33
"350","2011-01-16",1,1,0,0,0,1,10.66,13.635,0.56,8.9981,4,19
"351","2011-01-16",1,2,0,0,0,1,10.66,14.395,0.56,6.0032,3,13
"352","2011-01-16",1,3,0,0,0,1,9.02,13.635,0.69,0,9,6
"353","2011-01-16",1,4,0,0,0,1,10.66,12.88,0.56,11.0014,0,1
"354","2011-01-16",1,5,0,0,0,2,10.66,12.88,0.56,11.0014,1,1
"355","2011-01-16",1,6,0,0,0,2,10.66,12.88,0.56,11.0014,0,1
"356","2011-01-16",1,7,0,0,0,2,9.84,10.605,0.56,19.9995,0,3
"357","2011-01-16",1,8,0,0,0,1,9.02,10.605,0.55,19.0012,0,18
"358","2011-01-16",1,9,0,0,0,1,9.02,10.605,0.51,16.9979,3,29
"359","2011-01-16",1,10,0,0,0,1,9.02,10.605,0.51,19.0012,8,71
"360","2011-01-16",1,11,0,0,0,1,9.84,11.365,0.44,16.9979,23,70
"361","2011-01-16",1,12,0,0,0,1,9.84,10.605,0.41,19.0012,29,75
"362","2011-01-16",1,13,0,0,0,1,10.66,11.365,0.35,19.9995,23,95
"363","2011-01-16",1,14,0,0,0,1,11.48,13.635,0.36,16.9979,22,69
"364","2011-01-16",1,15,0,0,0,1,10.66,12.12,0.38,16.9979,35,78
"365","2011-01-16",1,16,0,0,0,1,9.84,11.365,0.38,15.0013,22,77
"366","2011-01-16",1,17,0,0,0,1,9.02,10.605,0.37,16.9979,23,82
"367","2011-01-16",1,18,0,0,0,1,8.2,10.605,0.4,11.0014,11,56
"368","2011-01-16",1,19,0,0,0,1,7.38,9.85,0.47,8.9981,14,47
"369","2011-01-16",1,20,0,0,0,1,7.38,9.85,0.47,11.0014,7,50
"370","2011-01-16",1,21,0,0,0,1,7.38,9.85,0.51,11.0014,6,22
"371","2011-01-16",1,22,0,0,0,2,8.2,10.605,0.49,8.9981,2,19
"372","2011-01-16",1,23,0,0,0,2,8.2,11.365,0.4,7.0015,0,18
"373","2011-01-17",1,0,1,1,0,2,8.2,9.85,0.47,15.0013,1,16
"374","2011-01-17",1,1,1,1,0,2,8.2,9.85,0.44,12.998,1,15
"375","2011-01-17",1,2,1,1,0,2,7.38,8.335,0.43,16.9979,0,8
"376","2011-01-17",1,3,1,1,0,2,7.38,9.09,0.43,12.998,0,2
"377","2011-01-17",1,4,1,1,0,2,7.38,9.85,0.43,8.9981,1,2
"378","2011-01-17",1,5,1,1,0,2,7.38,9.85,0.43,11.0014,0,1
"379","2011-01-17",1,6,1,1,0,2,7.38,9.09,0.43,12.998,0,5
"380","2011-01-17",1,7,1,1,0,2,6.56,9.09,0.5,8.9981,4,9
"381","2011-01-17",1,8,1,1,0,2,6.56,7.575,0.47,15.0013,3,30
"382","2011-01-17",1,9,1,1,0,2,6.56,7.575,0.47,15.0013,8,39
"383","2011-01-17",1,10,1,1,0,2,6.56,7.575,0.5,16.9979,7,50
"384","2011-01-17",1,11,1,1,0,2,6.56,7.575,0.55,12.998,9,55
"385","2011-01-17",1,12,1,1,0,2,7.38,9.85,0.47,8.9981,10,70
"386","2011-01-17",1,13,1,1,0,2,7.38,9.85,0.47,8.9981,13,80
"387","2011-01-17",1,14,1,1,0,2,7.38,10.605,0.43,7.0015,12,74
"388","2011-01-17",1,15,1,1,0,2,8.2,10.605,0.47,11.0014,21,72
"389","2011-01-17",1,16,1,1,0,2,8.2,10.605,0.47,11.0014,6,76
"390","2011-01-17",1,17,1,1,0,1,8.2,9.85,0.51,12.998,4,67
"391","2011-01-17",1,18,1,1,0,2,7.38,8.335,0.55,16.9979,7,85
"392","2011-01-17",1,19,1,1,0,3,7.38,9.09,0.59,12.998,2,58
"393","2011-01-17",1,20,1,1,0,3,6.56,7.575,0.8,12.998,4,29
"394","2011-01-17",1,21,1,1,0,3,6.56,7.575,0.8,12.998,3,24
"395","2011-01-17",1,22,1,1,0,3,5.74,6.06,0.93,16.9979,0,13
"396","2011-01-17",1,23,1,1,0,3,6.56,6.82,0.86,19.0012,1,3
"397","2011-01-18",1,12,0,2,1,2,8.2,9.09,0.86,22.0028,0,3
"398","2011-01-18",1,13,0,2,1,2,8.2,9.85,0.86,15.0013,0,22
"399","2011-01-18",1,14,0,2,1,2,9.02,11.365,0.8,11.0014,2,26
"400","2011-01-18",1,15,0,2,1,2,9.02,11.365,0.87,11.0014,3,32
"401","2011-01-18",1,16,0,2,1,2,9.02,11.365,0.87,12.998,0,61
"402","2011-01-18",1,17,0,2,1,2,9.02,11.365,0.82,12.998,1,124
"403","2011-01-18",1,18,0,2,1,2,9.02,11.365,0.8,11.0014,1,132
"404","2011-01-18",1,19,0,2,1,2,9.02,11.365,0.8,8.9981,1,98
"405","2011-01-18",1,20,0,2,1,2,9.02,13.635,0.87,0,0,83
"406","2011-01-18",1,21,0,2,1,2,9.02,12.12,0.93,7.0015,0,41
"407","2011-01-18",1,22,0,2,1,2,9.02,12.88,0.93,6.0032,0,33
"408","2011-01-18",1,23,0,2,1,2,9.02,13.635,0.93,0,1,19
"409","2011-01-19",1,0,0,3,1,2,9.02,13.635,0.93,0,0,3
"410","2011-01-19",1,1,0,3,1,3,9.02,11.365,0.93,8.9981,1,6
"411","2011-01-19",1,2,0,3,1,3,9.02,11.365,0.93,8.9981,0,3
"412","2011-01-19",1,4,0,3,1,3,9.02,11.365,0.93,8.9981,1,1
"413","2011-01-19",1,5,0,3,1,2,9.02,12.88,0.93,6.0032,0,7
"414","2011-01-19",1,6,0,3,1,2,9.02,12.88,0.93,6.0032,0,32
"415","2011-01-19",1,7,0,3,1,2,9.84,12.88,0.92,7.0015,1,89
"416","2011-01-19",1,8,0,3,1,2,9.84,12.88,0.93,7.0015,1,196
"417","2011-01-19",1,9,0,3,1,2,9.84,12.88,0.93,7.0015,2,107
"418","2011-01-19",1,10,0,3,1,2,10.66,13.635,0.93,8.9981,1,46
"419","2011-01-19",1,11,0,3,1,2,11.48,15.15,0.87,6.0032,5,47
"420","2011-01-19",1,12,0,3,1,2,12.3,15.91,0.81,6.0032,5,65
"421","2011-01-19",1,13,0,3,1,1,16.4,20.455,0.62,19.0012,11,67
"422","2011-01-19",1,14,0,3,1,1,16.4,20.455,0.58,16.9979,7,68
"423","2011-01-19",1,15,0,3,1,1,16.4,20.455,0.54,19.0012,4,78
"424","2011-01-19",1,16,0,3,1,1,15.58,19.695,0.58,26.0027,10,94
"425","2011-01-19",1,17,0,3,1,1,14.76,16.665,0.57,22.0028,7,190
"426","2011-01-19",1,18,0,3,1,1,13.94,15.91,0.61,19.0012,5,156
"427","2011-01-19",1,19,0,3,1,1,13.12,14.395,0.57,27.9993,4,108
"428","2011-01-19",1,20,0,3,1,1,13.12,15.15,0.49,19.9995,2,74
"429","2011-01-19",1,21,0,3,1,1,13.12,14.395,0.49,27.9993,4,55
"430","2011-01-19",1,22,0,3,1,1,12.3,15.15,0.52,11.0014,6,53
"431","2011-01-19",1,23,0,3,1,1,12.3,13.635,0.52,31.0009,1,27
"432","2011-01-20",1,0,0,4,1,1,10.66,11.365,0.56,26.0027,5,8
"433","2011-01-20",1,1,0,4,1,1,10.66,13.635,0.56,0,2,3
"434","2011-01-20",1,2,0,4,1,1,10.66,13.635,0.56,0,0,2
"435","2011-01-20",1,3,0,4,1,1,10.66,12.88,0.56,11.0014,0,1
"436","2011-01-20",1,4,0,4,1,1,10.66,12.88,0.56,11.0014,0,1
"437","2011-01-20",1,5,0,4,1,1,9.84,11.365,0.6,15.0013,0,6
"438","2011-01-20",1,6,0,4,1,1,9.02,10.605,0.6,15.0013,0,35
"439","2011-01-20",1,7,0,4,1,1,9.02,10.605,0.55,15.0013,1,100
"440","2011-01-20",1,8,0,4,1,1,9.02,10.605,0.55,19.0012,2,247
"441","2011-01-20",1,9,0,4,1,2,9.84,11.365,0.52,15.0013,3,140
"442","2011-01-20",1,10,0,4,1,1,10.66,11.365,0.48,19.9995,1,56
"443","2011-01-20",1,11,0,4,1,2,11.48,13.635,0.45,11.0014,5,63
"444","2011-01-20",1,12,0,4,1,2,12.3,16.665,0.42,0,7,77
"445","2011-01-20",1,13,0,4,1,2,11.48,14.395,0.45,7.0015,12,86
"446","2011-01-20",1,14,0,4,1,2,12.3,15.15,0.45,8.9981,6,75
"447","2011-01-20",1,15,0,4,1,2,13.12,15.91,0.45,12.998,8,62
"448","2011-01-20",1,16,0,4,1,2,12.3,15.15,0.49,8.9981,8,83
"449","2011-01-20",1,17,0,4,1,2,12.3,15.91,0.49,7.0015,8,207
"450","2011-01-20",1,18,0,4,1,2,10.66,12.88,0.56,12.998,1,184
"451","2011-01-20",1,19,0,4,1,1,10.66,11.365,0.56,22.0028,6,146
"452","2011-01-20",1,20,0,4,1,2,10.66,12.12,0.6,19.0012,2,124
"453","2011-01-20",1,21,0,4,1,2,9.84,11.365,0.6,16.9979,3,54
"454","2011-01-20",1,22,0,4,1,2,9.84,10.605,0.65,19.0012,0,56
"455","2011-01-20",1,23,0,4,1,2,9.84,10.605,0.65,22.0028,3,28
"456","2011-01-21",1,0,0,5,1,2,9.84,11.365,0.7,16.9979,1,20
"457","2011-01-21",1,1,0,5,1,2,9.84,11.365,0.7,16.9979,0,6
"458","2011-01-21",1,2,0,5,1,3,9.84,12.12,0.75,11.0014,0,2
"459","2011-01-21",1,3,0,5,1,3,9.02,10.605,0.8,19.9995,0,1
"460","2011-01-21",1,4,0,5,1,2,9.02,12.88,0.87,6.0032,0,1
"461","2011-01-21",1,5,0,5,1,1,9.84,9.85,0.6,27.9993,1,4
"462","2011-01-21",1,6,0,5,1,1,9.02,10.605,0.55,16.9979,0,27
"463","2011-01-21",1,7,0,5,1,1,8.2,9.09,0.51,19.0012,2,66
"464","2011-01-21",1,8,0,5,1,1,8.2,9.09,0.47,22.0028,7,210
"465","2011-01-21",1,9,0,5,1,1,8.2,9.09,0.51,23.9994,7,159
"466","2011-01-21",1,10,0,5,1,1,8.2,8.335,0.47,31.0009,6,57
"467","2011-01-21",1,11,0,5,1,1,9.02,9.09,0.41,31.0009,6,53
"468","2011-01-21",1,12,0,5,1,1,9.02,9.09,0.27,39.0007,11,67
"469","2011-01-21",1,13,0,5,1,1,8.2,7.575,0.21,39.0007,8,65
"470","2011-01-21",1,14,0,5,1,1,8.2,7.575,0.25,35.0008,6,56
"471","2011-01-21",1,15,0,5,1,1,6.56,6.06,0.26,30.0026,4,61
"472","2011-01-21",1,16,0,5,1,1,6.56,6.82,0.26,23.9994,0,97
"473","2011-01-21",1,17,0,5,1,1,5.74,6.06,0.28,23.9994,10,151
"474","2011-01-21",1,18,0,5,1,1,4.92,6.06,0.3,16.9979,1,119
"475","2011-01-21",1,19,0,5,1,1,4.92,5.305,0.3,22.0028,3,93
"476","2011-01-21",1,20,0,5,1,1,4.1,3.79,0.33,27.9993,1,52
"477","2011-01-21",1,21,0,5,1,1,3.28,3.79,0.38,19.0012,0,41
"478","2011-01-21",1,22,0,5,1,1,2.46,1.515,0.41,26.0027,1,33
"479","2011-01-21",1,23,0,5,1,1,2.46,2.275,0.38,22.0028,0,27
"480","2011-01-22",1,0,0,6,0,1,1.64,1.515,0.45,16.9979,0,13
"481","2011-01-22",1,1,0,6,0,2,1.64,0,0.41,26.0027,3,9
"482","2011-01-22",1,2,0,6,0,2,1.64,1.515,0.41,16.9979,0,11
"483","2011-01-22",1,3,0,6,0,2,1.64,1.515,0.41,19.0012,1,6
"484","2011-01-22",1,4,0,6,0,2,0.82,0.76,0.48,19.9995,0,3
"485","2011-01-22",1,6,0,6,0,2,0.82,1.515,0.44,15.0013,0,2
"486","2011-01-22",1,7,0,6,0,1,0.82,0.76,0.44,19.0012,0,8
"487","2011-01-22",1,8,0,6,0,1,0.82,0,0.44,22.0028,1,26
"488","2011-01-22",1,9,0,6,0,1,1.64,1.515,0.41,16.9979,3,37
"489","2011-01-22",1,10,0,6,0,2,1.64,3.03,0.41,11.0014,3,50
"490","2011-01-22",1,11,0,6,0,2,2.46,3.79,0.38,8.9981,4,59
"491","2011-01-22",1,12,0,6,0,2,2.46,5.305,0.38,7.0015,10,60
"492","2011-01-22",1,13,0,6,0,1,3.28,8.335,0.35,0,12,72
"493","2011-01-22",1,14,0,6,0,1,4.1,6.82,0.33,7.0015,11,64
"494","2011-01-22",1,15,0,6,0,1,4.92,7.575,0.28,0,10,93
"495","2011-01-22",1,16,0,6,0,1,4.92,6.82,0.28,12.998,11,72
"496","2011-01-22",1,17,0,6,0,1,4.92,9.85,0.28,0,8,59
"497","2011-01-22",1,18,0,6,0,1,3.28,4.545,0.35,12.998,0,54
"498","2011-01-22",1,19,0,6,0,1,3.28,5.305,0.35,8.9981,6,53
"499","2011-01-22",1,20,0,6,0,1,2.46,3.79,0.45,11.0014,1,44
"500","2011-01-22",1,21,0,6,0,1,2.46,5.305,0.41,6.0032,0,39
"501","2011-01-22",1,22,0,6,0,1,2.46,7.575,0.49,0,7,23
"502","2011-01-22",1,23,0,6,0,1,1.64,3.79,0.57,7.0015,2,31
"503","2011-01-23",1,0,0,0,0,1,1.64,3.79,0.57,7.0015,2,20
"504","2011-01-23",1,1,0,0,0,1,1.64,3.79,0.57,7.0015,1,12
"505","2011-01-23",1,2,0,0,0,1,0.82,3.03,0.62,8.9981,3,15
"506","2011-01-23",1,3,0,0,0,1,0.82,3.03,0.62,8.9981,1,4
"507","2011-01-23",1,5,0,0,0,2,1.64,3.79,0.57,7.0015,0,3
"508","2011-01-23",1,6,0,0,0,2,1.64,3.79,0.57,7.0015,0,1
"509","2011-01-23",1,7,0,0,0,1,3.28,5.305,0.58,11.0014,1,1
"510","2011-01-23",1,8,0,0,0,1,2.46,3.79,0.62,11.0014,2,17
"511","2011-01-23",1,9,0,0,0,1,4.1,3.79,0.54,23.9994,3,25
"512","2011-01-23",1,10,0,0,0,1,5.74,5.305,0.46,26.0027,7,51
"513","2011-01-23",1,11,0,0,0,1,5.74,6.82,0.43,15.0013,22,77
"514","2011-01-23",1,12,0,0,0,1,6.56,6.06,0.37,31.0009,24,92
"515","2011-01-23",1,13,0,0,0,1,5.74,5.305,0.33,26.0027,12,75
"516","2011-01-23",1,14,0,0,0,1,6.56,6.82,0.28,23.9994,17,93
"517","2011-01-23",1,15,0,0,0,1,6.56,6.82,0.28,23.9994,13,64
"518","2011-01-23",1,16,0,0,0,1,6.56,6.82,0.26,22.0028,9,56
"519","2011-01-23",1,17,0,0,0,1,5.74,5.305,0.26,26.0027,5,50
"520","2011-01-23",1,18,0,0,0,1,4.92,6.06,0.3,16.9979,5,44
"521","2011-01-23",1,19,0,0,0,1,4.92,6.06,0.3,19.0012,5,45
"522","2011-01-23",1,20,0,0,0,1,4.1,5.305,0.36,16.9979,4,31
"523","2011-01-23",1,21,0,0,0,1,4.1,5.305,0.36,12.998,5,20
"524","2011-01-23",1,22,0,0,0,1,3.28,4.545,0.38,12.998,5,23
"525","2011-01-23",1,23,0,0,0,1,2.46,3.03,0.41,15.0013,4,17
"526","2011-01-24",1,0,0,1,1,1,2.46,3.03,0.41,12.998,0,7
"527","2011-01-24",1,1,0,1,1,1,1.64,2.275,0.45,12.998,0,1
"528","2011-01-24",1,3,0,1,1,1,1.64,1.515,0.45,16.9979,0,1
"529","2011-01-24",1,4,0,1,1,1,0.82,3.03,0.48,8.9981,0,1
"530","2011-01-24",1,5,0,1,1,1,0.82,3.03,0.48,8.9981,0,5
"531","2011-01-24",1,6,0,1,1,1,0.82,3.79,0.48,6.0032,0,15
"532","2011-01-24",1,7,0,1,1,1,0.82,6.06,0.48,0,5,79
"533","2011-01-24",1,8,0,1,1,1,1.64,6.82,0.49,0,6,171
"534","2011-01-24",1,9,0,1,1,1,2.46,7.575,0.41,0,4,98
"535","2011-01-24",1,10,0,1,1,1,4.1,6.82,0.42,0,6,34
"536","2011-01-24",1,11,0,1,1,1,4.1,6.06,0.46,8.9981,3,43
"537","2011-01-24",1,12,0,1,1,2,4.92,6.82,0.42,12.998,11,52
"538","2011-01-24",1,13,0,1,1,2,5.74,6.82,0.43,15.0013,6,54
"539","2011-01-24",1,14,0,1,1,2,5.74,6.82,0.46,15.0013,2,43
"540","2011-01-24",1,15,0,1,1,1,6.56,8.335,0.4,11.0014,7,50
"541","2011-01-24",1,16,0,1,1,1,6.56,7.575,0.47,16.9979,4,66
"542","2011-01-24",1,17,0,1,1,1,5.74,6.06,0.5,16.9979,6,178
"543","2011-01-24",1,18,0,1,1,1,5.74,6.82,0.59,12.998,8,145
"544","2011-01-24",1,19,0,1,1,1,5.74,7.575,0.54,11.0014,5,101
"545","2011-01-24",1,20,0,1,1,1,5.74,6.82,0.59,12.998,1,80
"546","2011-01-24",1,21,0,1,1,1,5.74,7.575,0.63,11.0014,6,53
"547","2011-01-24",1,22,0,1,1,2,5.74,6.82,0.63,15.0013,3,32
"548","2011-01-24",1,23,0,1,1,2,6.56,7.575,0.64,16.9979,3,21
"549","2011-01-25",1,0,0,2,1,2,6.56,6.82,0.69,19.0012,3,6
"550","2011-01-25",1,1,0,2,1,2,6.56,8.335,0.69,11.0014,0,5
"551","2011-01-25",1,2,0,2,1,1,6.56,7.575,0.69,15.0013,0,2
"552","2011-01-25",1,4,0,2,1,1,5.74,8.335,0.74,7.0015,0,1
"553","2011-01-25",1,5,0,2,1,1,5.74,6.82,0.74,15.0013,0,9
"554","2011-01-25",1,6,0,2,1,1,6.56,9.09,0.74,7.0015,1,35
"555","2011-01-25",1,7,0,2,1,1,6.56,7.575,0.74,15.0013,5,103
"556","2011-01-25",1,8,0,2,1,2,6.56,9.09,0.74,8.9981,5,233
"557","2011-01-25",1,9,0,2,1,2,8.2,11.365,0.64,6.0032,10,134
"558","2011-01-25",1,10,0,2,1,2,9.02,12.12,0.6,7.0015,6,49
"559","2011-01-25",1,11,0,2,1,2,9.84,12.12,0.6,8.9981,6,55
"560","2011-01-25",1,12,0,2,1,2,10.66,14.395,0.56,6.0032,21,85
"561","2011-01-25",1,13,0,2,1,2,10.66,13.635,0.56,8.9981,21,72
"562","2011-01-25",1,14,0,2,1,2,12.3,16.665,0.45,0,11,57
"563","2011-01-25",1,15,0,2,1,2,13.12,17.425,0.42,0,21,63
"564","2011-01-25",1,16,0,2,1,2,13.12,17.425,0.42,0,14,102
"565","2011-01-25",1,17,0,2,1,1,12.3,16.665,0.45,0,14,208
"566","2011-01-25",1,18,0,2,1,2,12.3,15.91,0.49,6.0032,7,218
"567","2011-01-25",1,19,0,2,1,2,10.66,12.88,0.65,11.0014,13,133
"568","2011-01-25",1,20,0,2,1,1,9.84,11.365,0.65,12.998,16,103
"569","2011-01-25",1,21,0,2,1,1,9.84,11.365,0.65,12.998,5,40
"570","2011-01-25",1,22,0,2,1,1,9.02,11.365,0.64,11.0014,4,49
"571","2011-01-25",1,23,0,2,1,2,9.02,11.365,0.64,11.0014,3,37
"572","2011-01-26",1,0,0,3,1,2,9.02,11.365,0.69,8.9981,3,14
"573","2011-01-26",1,1,0,3,1,2,9.84,12.12,0.65,8.9981,0,5
"574","2011-01-26",1,2,0,3,1,3,9.02,11.365,0.69,12.998,3,7
"575","2011-01-26",1,5,0,3,1,3,8.2,9.09,0.86,19.0012,0,1
"576","2011-01-26",1,6,0,3,1,3,8.2,9.09,0.86,19.0012,0,8
"577","2011-01-26",1,7,0,3,1,3,9.02,10.605,0.87,19.9995,1,29
"578","2011-01-26",1,8,0,3,1,3,9.02,10.605,0.87,19.9995,3,69
"579","2011-01-26",1,9,0,3,1,3,9.02,10.605,0.87,19.9995,3,55
"580","2011-01-26",1,10,0,3,1,3,9.02,10.605,0.93,19.0012,2,26
"581","2011-01-26",1,11,0,3,1,3,9.02,9.85,0.93,22.0028,6,35
"582","2011-01-26",1,12,0,3,1,3,9.02,9.85,0.93,22.0028,7,41
"583","2011-01-26",1,13,0,3,1,3,9.02,9.85,0.93,22.0028,4,43
"584","2011-01-26",1,14,0,3,1,3,9.02,9.85,0.93,23.9994,0,36
"585","2011-01-26",1,15,0,3,1,3,9.02,9.09,0.93,31.0009,1,42
"586","2011-01-26",1,16,0,3,1,4,9.02,9.85,0.93,22.0028,1,35
"587","2011-01-26",1,17,0,3,1,3,8.2,9.09,0.93,23.9994,0,26
"588","2011-01-27",1,16,0,4,1,1,9.02,11.365,0.55,12.998,1,23
"589","2011-01-27",1,17,0,4,1,1,9.02,12.12,0.55,7.0015,2,82
"590","2011-01-27",1,18,0,4,1,1,8.2,11.365,0.69,6.0032,3,101
"591","2011-01-27",1,19,0,4,1,1,8.2,11.365,0.69,6.0032,3,76
"592","2011-01-27",1,20,0,4,1,1,7.38,10.605,0.74,6.0032,4,55
"593","2011-01-27",1,21,0,4,1,1,7.38,10.605,0.74,6.0032,2,36
"594","2011-01-27",1,22,0,4,1,1,7.38,10.605,0.74,6.0032,0,27
"595","2011-01-27",1,23,0,4,1,1,7.38,9.85,0.8,11.0014,0,16
"596","2011-01-28",1,0,0,5,1,2,8.2,10.605,0.75,8.9981,0,9
"597","2011-01-28",1,1,0,5,1,2,8.2,10.605,0.75,8.9981,1,2
"598","2011-01-28",1,2,0,5,1,2,8.2,10.605,0.75,11.0014,0,2
"599","2011-01-28",1,3,0,5,1,2,8.2,11.365,0.75,7.0015,1,0
"600","2011-01-28",1,5,0,5,1,2,7.38,10.605,0.8,7.0015,0,4
"601","2011-01-28",1,6,0,5,1,2,7.38,9.85,0.8,8.9981,0,16
"602","2011-01-28",1,7,0,5,1,2,6.56,9.85,0.86,6.0032,2,58
"603","2011-01-28",1,8,0,5,1,2,6.56,9.85,0.86,6.0032,2,155
"604","2011-01-28",1,9,0,5,1,3,7.38,10.605,0.86,6.0032,6,95
"605","2011-01-28",1,10,0,5,1,3,7.38,10.605,0.86,7.0015,0,49
"606","2011-01-28",1,11,0,5,1,3,7.38,10.605,0.93,7.0015,0,30
"607","2011-01-28",1,12,0,5,1,3,7.38,10.605,0.93,7.0015,1,28
"608","2011-01-28",1,13,0,5,1,3,7.38,10.605,0.93,7.0015,0,31
"609","2011-01-28",1,14,0,5,1,3,9.02,13.635,0.8,0,2,36
"610","2011-01-28",1,15,0,5,1,2,8.2,12.88,0.86,0,1,40
"611","2011-01-28",1,16,0,5,1,1,9.02,13.635,0.8,0,10,70
"612","2011-01-28",1,17,0,5,1,1,9.84,12.12,0.75,8.9981,2,147
"613","2011-01-28",1,18,0,5,1,1,9.84,11.365,0.75,12.998,2,107
"614","2011-01-28",1,19,0,5,1,2,9.84,12.12,0.75,8.9981,5,84
"615","2011-01-28",1,20,0,5,1,2,9.84,11.365,0.7,12.998,1,61
"616","2011-01-28",1,21,0,5,1,2,9.02,11.365,0.75,8.9981,1,57
"617","2011-01-28",1,22,0,5,1,1,9.84,10.605,0.65,23.9994,0,26
"618","2011-01-28",1,23,0,5,1,1,9.84,11.365,0.6,15.0013,1,22
"619","2011-01-29",1,0,0,6,0,1,9.02,9.85,0.64,23.9994,2,26
"620","2011-01-29",1,1,0,6,0,1,9.02,11.365,0.64,12.998,0,20
"621","2011-01-29",1,2,0,6,0,1,9.02,11.365,0.64,11.0014,0,15
"622","2011-01-29",1,3,0,6,0,1,8.2,10.605,0.64,8.9981,3,5
"623","2011-01-29",1,4,0,6,0,1,6.56,9.09,0.69,7.0015,1,2
"624","2011-01-29",1,6,0,6,0,1,6.56,9.09,0.64,8.9981,0,2
"625","2011-01-29",1,7,0,6,0,1,6.56,9.09,0.59,7.0015,1,4
"626","2011-01-29",1,8,0,6,0,1,7.38,9.85,0.55,11.0014,3,31
"627","2011-01-29",1,9,0,6,0,1,7.38,10.605,0.59,6.0032,0,34
"628","2011-01-29",1,10,0,6,0,2,7.38,10.605,0.64,7.0015,4,51
"629","2011-01-29",1,11,0,6,0,2,7.38,9.85,0.64,8.9981,4,60
"630","2011-01-29",1,12,0,6,0,2,8.2,9.85,0.59,12.998,12,66
"631","2011-01-29",1,13,0,6,0,2,9.02,11.365,0.55,11.0014,9,56
"632","2011-01-29",1,14,0,6,0,2,9.02,11.365,0.6,8.9981,10,89
"633","2011-01-29",1,15,0,6,0,1,9.02,10.605,0.69,16.9979,22,98
"634","2011-01-29",1,16,0,6,0,1,9.84,12.12,0.6,11.0014,19,88
"635","2011-01-29",1,17,0,6,0,1,9.84,14.395,0.6,0,9,82
"636","2011-01-29",1,18,0,6,0,1,9.02,11.365,0.69,8.9981,9,59
"637","2011-01-29",1,19,0,6,0,2,9.02,10.605,0.69,16.9979,6,52
"638","2011-01-29",1,20,0,6,0,1,7.38,10.605,0.74,6.0032,1,42
"639","2011-01-29",1,21,0,6,0,1,7.38,10.605,0.74,6.0032,1,35
"640","2011-01-29",1,22,0,6,0,1,6.56,9.85,0.8,6.0032,4,28
"641","2011-01-29",1,23,0,6,0,1,6.56,9.85,0.8,6.0032,3,30
"642","2011-01-30",1,0,0,0,0,1,6.56,9.09,0.8,7.0015,0,33
"643","2011-01-30",1,1,0,0,0,1,5.74,10.605,0.8,0,7,22
"644","2011-01-30",1,2,0,0,0,1,6.56,11.365,0.8,0,1,10
"645","2011-01-30",1,3,0,0,0,1,5.74,10.605,0.93,0,1,7
"646","2011-01-30",1,4,0,0,0,1,5.74,10.605,0.93,0,0,1
"647","2011-01-30",1,5,0,0,0,1,5.74,10.605,0.86,0,0,3
"648","2011-01-30",1,7,0,0,0,1,5.74,10.605,0.86,0,0,3
"649","2011-01-30",1,8,0,0,0,2,5.74,10.605,0.86,0,1,11
"650","2011-01-30",1,9,0,0,0,2,6.56,11.365,0.8,0,4,34
"651","2011-01-30",1,10,0,0,0,2,7.38,12.12,0.8,0,7,57
"652","2011-01-30",1,11,0,0,0,1,9.02,13.635,0.75,0,9,50
"653","2011-01-30",1,12,0,0,0,1,12.3,15.91,0.52,7.0015,10,87
